from_va,to_va,kind,symbol
0x0041bcc8,0x0040ebe0,direct_call,
0x0041bce4,0x0040ff00,direct_call,
0x0041bcf4,0x0040f1b0,direct_call,
0x0041bd07,0x0040f670,direct_call,
0x0041bd14,0x0040cd70,direct_call,
0x0041bd1f,0x0040f6f0,direct_call,
0x0041bd2a,0x0040e5e0,direct_call,
0x0041bd32,0x0040ebe0,direct_call,
0x0041bd49,0x00410030,direct_call,
0x0041bd93,0x0040ff00,direct_call,
0x0041bdf4,0x0040f1e0,direct_call,
0x0041be0e,0x0040db70,direct_call,
0x0041be30,0x0040e310,direct_call,
0x0041be41,0x00544a7c,direct_call,
0x0041be51,0x0040e5a0,direct_call,
0x0041be98,0x00540ef5,direct_call,
0x0041becf,0x0040f300,direct_call,
0x0041bee9,0x0041d210,direct_call,
0x0041bf08,0x0040ff00,direct_call,
0x0041bf29,0x00418380,direct_call,
0x0041bf57,0x0040f300,direct_call,
0x0041bf74,0x0041d210,direct_call,
0x0041bf90,0x0040ff00,direct_call,
0x0041bfad,0x004182a0,direct_call,
0x0041bffe,0x0044bb10,direct_call,
0x0041c03c,0x0056c114,indirect_absolute_call,KERNEL32.dll!CreateMutexW
0x0041c047,0x0056c130,indirect_absolute_call,KERNEL32.dll!GetLastError
0x0041c05e,0x00454230,direct_call,
0x0041c082,0x00544760,direct_call,
0x0041c098,0x0056c10c,indirect_absolute_call,KERNEL32.dll!GetModuleFileNameW
0x0041c0aa,0x0056c04c,indirect_absolute_call,KERNEL32.dll!GetConsoleTitleW
0x0041c0b7,0x0056c110,indirect_absolute_call,KERNEL32.dll!GetStartupInfoW
0x0041c0d3,0x005429ee,direct_call,
0x0041c0ec,0x0041b8a0,direct_call,
0x0041c106,0x00411170,direct_call,
0x0041c188,0x0041f260,direct_call,
0x0041c1b8,0x0041d0a0,direct_call,
0x0041c1d0,0x0040ff90,direct_call,
0x0041c1e8,0x0041ca70,direct_call,
0x0041c1f5,0x0040c300,direct_call,
0x0041c235,0x0040ff90,direct_call,
0x0041c24d,0x0041ca70,direct_call,
0x0041c25a,0x0040c300,direct_call,
0x0041c288,0x0040ff90,direct_call,
0x0041c2a0,0x0041ca70,direct_call,
0x0041c2ad,0x0040c300,direct_call,
0x0041c2e9,0x0040ff70,direct_call,
0x0041c2ef,0x005411b9,direct_call,
0x0041c30d,0x0041bdb0,direct_call,
0x0041c335,0x0054066c,direct_call,
0x0041c340,0x00411570,direct_call,
0x0041c34b,0x0040ff90,direct_call,
0x0041c35e,0x00454230,direct_call,
0x0041c37b,0x00544760,direct_call,
0x0041c395,0x0056c280,indirect_absolute_call,USER32.dll!EnumDisplaySettingsW
0x0041c3cb,0x005429ee,direct_call,
0x0041c3fd,0x00544760,direct_call,
0x0041c40a,0x0040ff90,direct_call,
0x0041c45f,0x00415800,direct_call,
0x0041c497,0x00415800,direct_call,
0x0041c4a9,0x00412540,direct_call,
0x0041c4e9,0x00454150,direct_call,
0x0041c607,0x0041c730,direct_call,
0x0041c622,0x00412730,direct_call,
0x0041c657,0x00454150,direct_call,
0x0041c675,0x00454150,direct_call,
0x0041c682,0x00412540,direct_call,
0x0041c690,0x0040ff90,direct_call,
0x0041c6f3,0x00454150,direct_call,
0x0041c705,0x0041a2c0,direct_call,
0x0041c71d,0x005429ee,direct_call,
0x0041c7aa,0x0041cc70,direct_call,
0x0041c7b9,0x0041cc70,direct_call,
0x0041c857,0x0041c1a0,direct_call,
0x0041c868,0x0041a240,direct_call,
0x0041c87a,0x00412730,direct_call,
0x0041c8ab,0x0040c300,direct_call,
0x0041c8b1,0x0056c2ac,indirect_absolute_call,USER32.dll!GetDC
0x0041c8c0,0x0056c014,indirect_absolute_call,GDI32.dll!GetDeviceCaps
0x0041c8d2,0x0040c300,direct_call,
0x0041c8d8,0x0056c2b0,indirect_absolute_call,USER32.dll!ReleaseDC
0x0041c90e,0x00454230,direct_call,
0x0041c91b,0x0041a200,direct_call,
0x0041c92e,0x0040c300,direct_call,
0x0041c934,0x0056c2ac,indirect_absolute_call,USER32.dll!GetDC
0x0041c943,0x0056c014,indirect_absolute_call,GDI32.dll!GetDeviceCaps
0x0041c955,0x0040c300,direct_call,
0x0041c95b,0x0056c2b0,indirect_absolute_call,USER32.dll!ReleaseDC
0x0041c992,0x00412730,direct_call,
0x0041c9cf,0x00454150,direct_call,
0x0041c9e0,0x005429ee,direct_call,
0x0041ca16,0x0041b880,direct_call,
0x0041ca22,0x0040f0c0,direct_call,
0x0041cb2a,0x0040c310,direct_call,
0x0041cb33,0x0040b730,direct_call,
0x0041cb4e,0x0056c11c,indirect_absolute_call,KERNEL32.dll!QueryPerformanceCounter
0x0041cb66,0x00542e00,direct_call,
0x0041cb7c,0x00542e00,direct_call,
0x0041cbc0,0x0040b900,direct_call,
0x0041cbd2,0x0056c2e8,indirect_absolute_call,WINMM.dll!timeGetTime
0x0041cc49,0x0040b900,direct_call,
0x0041cc56,0x0040b900,direct_call,
0x0041cc61,0x005429ee,direct_call,
0x0041cd03,0x0041d0c0,direct_call,
0x0041cd2a,0x00544760,direct_call,
0x0041cd34,0x0056c010,indirect_absolute_call,GDI32.dll!GetStockObject
0x0041cd44,0x0056c278,indirect_absolute_call,USER32.dll!LoadCursorW
0x0041cd73,0x0056c258,indirect_absolute_call,USER32.dll!RegisterClassW
0x0041cd82,0x0041e030,direct_call,
0x0041cd8a,0x0041cc70,direct_call,
0x0041ce0a,0x0041cc90,direct_call,
0x0041ce29,0x0041cc90,direct_call,
0x0041ce47,0x0041cc90,direct_call,
0x0041ce66,0x0041cc90,direct_call,
0x0041ce7d,0x0041e050,direct_call,
0x0041ce88,0x00415800,direct_call,
0x0041cecf,0x0056c298,indirect_absolute_call,USER32.dll!CreateWindowExW
0x0041ced9,0x004117a0,direct_call,
0x0041cee9,0x0041cc70,direct_call,
0x0041cefc,0x0041cc70,direct_call,
0x0041cf44,0x0056c264,indirect_absolute_call,USER32.dll!AdjustWindowRectEx
0x0041cf7f,0x0056c298,indirect_absolute_call,USER32.dll!CreateWindowExW
0x0041cf92,0x0056c228,indirect_absolute_call,USER32.dll!ShowWindow
0x0041cfa2,0x0056c25c,indirect_absolute_call,USER32.dll!InvalidateRect
0x0041cfae,0x0056c24c,indirect_absolute_call,USER32.dll!UpdateWindow
0x0041cff6,0x0056c298,indirect_absolute_call,USER32.dll!CreateWindowExW
0x0041d00b,0x0056c274,indirect_absolute_call,USER32.dll!SetWindowLongW
0x0041d019,0x0056c228,indirect_absolute_call,USER32.dll!ShowWindow
0x0041d029,0x0056c25c,indirect_absolute_call,USER32.dll!InvalidateRect
0x0041d035,0x0056c24c,indirect_absolute_call,USER32.dll!UpdateWindow
0x0041d047,0x0056c260,indirect_absolute_call,USER32.dll!GetWindowRect
0x0041d06e,0x005429ee,direct_call,
0x0041d0c6,0x0056c0a4,indirect_absolute_call,KERNEL32.dll!GetUserDefaultLCID
0x0041d15b,0x0040ff50,direct_call,
0x0041d166,0x00411700,direct_call,
0x0041d17c,0x0041bad0,direct_call,
0x0041d1a7,0x00419150,direct_call,
0x0041d1d3,0x0041b920,direct_call,
0x0041d217,0x00411170,direct_call,
0x0041d2d6,0x00543e20,direct_call,
0x0041d30f,0x0040e7c0,direct_call,
0x0041d31f,0x0041bb70,direct_call,
0x0041d32b,0x00417dc0,direct_call,
0x0041d3e1,0x0056c254,indirect_absolute_call,USER32.dll!BeginPaint
0x0041d3ec,0x0056c018,indirect_absolute_call,GDI32.dll!CreateSolidBrush
0x0041d401,0x0056c270,indirect_absolute_call,USER32.dll!FillRect
0x0041d40b,0x0056c038,indirect_absolute_call,GDI32.dll!DeleteObject
0x0041d419,0x0056c2a4,indirect_absolute_call,USER32.dll!EndPaint
0x0041d476,0x0056c22c,indirect_absolute_call,USER32.dll!SetWindowPos
0x0041d496,0x0056c22c,indirect_absolute_call,USER32.dll!SetWindowPos
0x0041d4a7,0x00415800,direct_call,
0x0041d4b5,0x0056c16c,indirect_absolute_call,KERNEL32.dll!Sleep
0x0041d52a,0x0041de00,direct_call,
0x0041d535,0x0041cc70,direct_call,
0x0041d55d,0x0041e030,direct_call,
0x0041d56c,0x0041e030,direct_call,
0x0041d57b,0x0041e030,direct_call,
0x0041d58a,0x0041e030,direct_call,
0x0041d5ad,0x0041de00,direct_call,
0x0041d5b8,0x0041cc70,direct_call,
0x0041d5db,0x0041e030,direct_call,
0x0041d5ed,0x0041e030,direct_call,
0x0041d5ff,0x0041e030,direct_call,
0x0041d611,0x0041e030,direct_call,
0x0041d623,0x0041e030,direct_call,
0x0041d635,0x0041e030,direct_call,
0x0041d647,0x0041e030,direct_call,
0x0041d665,0x0041e030,direct_call,
0x0041d680,0x0041e030,direct_call,
0x0041d68f,0x0041e030,direct_call,
0x0041d6b8,0x0041e030,direct_call,
0x0041d6c7,0x0041e030,direct_call,
0x0041d6d6,0x0041e030,direct_call,
0x0041d6e5,0x0041e030,direct_call,
0x0041d6f4,0x0041e030,direct_call,
0x0041d703,0x0041e030,direct_call,
0x0041d713,0x00415800,direct_call,
0x0041d721,0x0041cc70,direct_call,
0x0041d730,0x0041cc70,direct_call,
0x0041d74c,0x0056c278,indirect_absolute_call,USER32.dll!LoadCursorW
0x0041d753,0x0056c26c,indirect_absolute_call,USER32.dll!SetCursor
0x0041d75c,0x0056c268,indirect_absolute_call,USER32.dll!ShowCursor
0x0041d76a,0x0056c268,indirect_absolute_call,USER32.dll!ShowCursor
0x0041d776,0x0056c26c,indirect_absolute_call,USER32.dll!SetCursor
0x0041d786,0x0056c278,indirect_absolute_call,USER32.dll!LoadCursorW
0x0041d78d,0x0056c26c,indirect_absolute_call,USER32.dll!SetCursor
0x0041d795,0x0056c268,indirect_absolute_call,USER32.dll!ShowCursor
0x0041d7ca,0x0056c29c,indirect_absolute_call,USER32.dll!DefWindowProcW
0x0041d7d5,0x005429ee,direct_call,
0x0041d98c,0x0040f300,direct_call,
0x0041d9a2,0x0040ff00,direct_call,
0x0041d9bf,0x0040ff00,direct_call,
0x0041d9d8,0x004184b0,direct_call,
0x0041da07,0x0040bda0,direct_call,
0x0041da12,0x0041be70,direct_call,
0x0041dac7,0x0044c150,direct_call,
0x0041db1e,0x0044c0b0,direct_call,
0x0041dbf7,0x0040bda0,direct_call,
0x0041dc02,0x0041be70,direct_call,
0x0041dd20,0x004da1f0,direct_call,
0x0041dd32,0x004da120,direct_call,
0x0041e05e,0x0041cc70,direct_call,
0x0041e06d,0x0041cc70,direct_call,
0x0041e1b1,0x0041cc70,direct_call,
0x0041e3c1,0x0041cc70,direct_call,
0x0041e3f9,0x0041cc70,direct_call,
0x0041e431,0x0041cc70,direct_call,
0x0041e440,0x0041cc70,direct_call,
0x0041e475,0x0041cc70,direct_call,
0x0041e484,0x0041cc70,direct_call,
0x0041e513,0x00412da0,direct_call,
0x0041e520,0x0041de50,direct_call,
0x0041e52d,0x0041de90,direct_call,
0x0041e53a,0x0041de70,direct_call,
0x0041e542,0x00411700,direct_call,
0x0041e55a,0x0041df30,direct_call,
0x0041e562,0x0041ca90,direct_call,
0x0041e57a,0x0041df50,direct_call,
0x0041e582,0x0041cad0,direct_call,
0x0041e590,0x0041ded0,direct_call,
0x0041e598,0x0041cad0,direct_call,
0x0041e5a6,0x0041ded0,direct_call,
0x0041e5ae,0x0041cad0,direct_call,
0x0041e5bc,0x0041df10,direct_call,
0x0041e5c4,0x0041cad0,direct_call,
0x0041e5d2,0x0041df10,direct_call,
0x0041e5f1,0x0041deb0,direct_call,
0x0041e610,0x0041deb0,direct_call,
0x0041e62f,0x0041def0,direct_call,
0x0041e64e,0x0041def0,direct_call,
0x0041e656,0x0041cad0,direct_call,
0x0041e693,0x0041df70,direct_call,
0x0041e69b,0x0041cad0,direct_call,
0x0041e6d8,0x0041df70,direct_call,
0x0041e6e0,0x0041caf0,direct_call,
0x0041e6ee,0x0041df90,direct_call,
0x0041e6f6,0x0041caf0,direct_call,
0x0041e704,0x0041df90,direct_call,
0x0041e717,0x0041dfb0,direct_call,
0x0041e72f,0x0041dff0,direct_call,
0x0041e742,0x0041dfd0,direct_call,
0x0041e75f,0x0041e010,direct_call,
0x0041e777,0x00541562,direct_call,
0x0041e7a3,0x0040bda0,direct_call,
0x0041e7b0,0x004189c0,direct_call,
0x0041e7d8,0x00542c40,direct_call,
0x0041e806,0x0056c2d8,indirect_absolute_call,WINMM.dll!timeBeginPeriod
0x0041e80e,0x0054a4e0,direct_call,
0x0041e81b,0x0041ccc0,direct_call,
0x0041e823,0x0054275d,direct_call,
0x0041e840,0x0041f5b0,direct_call,
0x0041e875,0x00418db0,direct_call,
0x0041e881,0x0041e770,direct_call,
0x0041e893,0x00454150,direct_call,
0x0041e89f,0x0041c020,direct_call,
0x0041e8ba,0x004117a0,direct_call,
0x0041e8c5,0x0041b4f0,direct_call,
0x0041e8d8,0x00454230,direct_call,
0x0041e8ef,0x004dc1c0,direct_call,
0x0041e8fd,0x00420f80,direct_call,
0x0041e902,0x00421040,direct_call,
0x0041e90b,0x0041ae70,direct_call,
0x0041e932,0x004111e0,direct_call,
0x0041e937,0x00416d20,direct_call,
0x0041e93d,0x0041c320,direct_call,
0x0041e954,0x0041ccf0,direct_call,
0x0041e967,0x0041c3e0,direct_call,
0x0041e980,0x004187a0,direct_call,
0x0041e995,0x00418830,direct_call,
0x0041e9a4,0x00415800,direct_call,
0x0041e9b2,0x0041d0f0,direct_call,
0x0041e9bf,0x0054065a,direct_call,
0x0041e9c7,0x0056c268,indirect_absolute_call,USER32.dll!ShowCursor
0x0041e9d3,0x0056c26c,indirect_absolute_call,USER32.dll!SetCursor
0x0041e9ea,0x0041cb10,direct_call,
0x0041ea1a,0x0041cb10,direct_call,
0x0041ea3c,0x0041b480,direct_call,
0x0041ea44,0x004de1f0,direct_call,
0x0041ea88,0x0041dcc0,direct_call,
0x0041eab8,0x0056c2d0,indirect_absolute_call,USER32.dll!PeekMessageW
0x0041eac9,0x0056c2b4,indirect_absolute_call,USER32.dll!TranslateMessage
0x0041ead6,0x0056c2b8,indirect_absolute_call,USER32.dll!DispatchMessageW
0x0041eae7,0x00412730,direct_call,
0x0041eaf7,0x00412730,direct_call,
0x0041eb2e,0x0041d080,direct_call,
0x0041eb4f,0x00419c20,direct_call,
0x0041eb83,0x0041a030,direct_call,
0x0041eba3,0x00419de0,direct_call,
0x0041ebe5,0x0041de30,direct_call,
0x0041ebf0,0x0041d080,direct_call,
0x0041ebfe,0x0041cc70,direct_call,
0x0041ec14,0x0056c260,indirect_absolute_call,USER32.dll!GetWindowRect
0x0041ec6c,0x0041e050,direct_call,
0x0041ec77,0x004dd840,direct_call,
0x0041ec82,0x0041dbe0,direct_call,
0x0041ec8a,0x0041c730,direct_call,
0x0041ec9b,0x0041a2c0,direct_call,
0x0041eca6,0x0041d9f0,direct_call,
0x0041ecc9,0x0041d080,direct_call,
0x0041ecdb,0x004dbce0,direct_call,
0x0041ece6,0x0041cc70,direct_call,
0x0041ecf5,0x0041cc70,direct_call,
0x0041ed0e,0x0056c274,indirect_absolute_call,USER32.dll!SetWindowLongW
0x0041ed1c,0x0056c228,indirect_absolute_call,USER32.dll!ShowWindow
0x0041ed4d,0x0040c6b0,direct_call,
0x0041ed72,0x0056c22c,indirect_absolute_call,USER32.dll!SetWindowPos
0x0041ed7c,0x0054065a,direct_call,
0x0041ed84,0x0056c268,indirect_absolute_call,USER32.dll!ShowCursor
0x0041ed90,0x0056c26c,indirect_absolute_call,USER32.dll!SetCursor
0x0041eda7,0x0041cc70,direct_call,
0x0041edc3,0x0056c274,indirect_absolute_call,USER32.dll!SetWindowLongW
0x0041edcb,0x0056c248,indirect_absolute_call,USER32.dll!GetSystemMetrics
0x0041ede2,0x0056c248,indirect_absolute_call,USER32.dll!GetSystemMetrics
0x0041edf3,0x0056c248,indirect_absolute_call,USER32.dll!GetSystemMetrics
0x0041ee27,0x0056c22c,indirect_absolute_call,USER32.dll!SetWindowPos
0x0041ee36,0x0056c228,indirect_absolute_call,USER32.dll!ShowWindow
0x0041ee40,0x0054065a,direct_call,
0x0041ee48,0x0056c268,indirect_absolute_call,USER32.dll!ShowCursor
0x0041ee79,0x0056c274,indirect_absolute_call,USER32.dll!SetWindowLongW
0x0041ee9c,0x0056c22c,indirect_absolute_call,USER32.dll!SetWindowPos
0x0041eea6,0x0054065a,direct_call,
0x0041eeae,0x0056c268,indirect_absolute_call,USER32.dll!ShowCursor
0x0041eeba,0x0056c26c,indirect_absolute_call,USER32.dll!SetCursor
0x0041eed3,0x0056c260,indirect_absolute_call,USER32.dll!GetWindowRect
0x0041eede,0x004dbd70,direct_call,
0x0041eeea,0x0041de00,direct_call,
0x0041eefa,0x0041cc70,direct_call,
0x0041ef18,0x0056c260,indirect_absolute_call,USER32.dll!GetWindowRect
0x0041ef3b,0x004dd490,direct_call,
0x0041ef4f,0x004186c0,direct_call,
0x0041ef63,0x00426170,direct_call,
0x0041ef75,0x00418730,direct_call,
0x0041effc,0x0041a240,direct_call,
0x0041f006,0x0041a200,direct_call,
0x0041f01e,0x0056c228,indirect_absolute_call,USER32.dll!ShowWindow
0x0041f02a,0x0056c224,indirect_absolute_call,USER32.dll!DestroyWindow
0x0041f03c,0x0056c268,indirect_absolute_call,USER32.dll!ShowCursor
0x0041f058,0x00419be0,direct_call,
0x0041f067,0x00454150,direct_call,
0x0041f074,0x00415800,direct_call,
0x0041f081,0x0054065a,direct_call,
0x0041f0a9,0x0056c2d0,indirect_absolute_call,USER32.dll!PeekMessageW
0x0041f0ba,0x0056c2b4,indirect_absolute_call,USER32.dll!TranslateMessage
0x0041f0c7,0x0056c2b8,indirect_absolute_call,USER32.dll!DispatchMessageW
0x0041f0f8,0x0041aa70,direct_call,
0x0041f0ff,0x0056c2dc,indirect_absolute_call,WINMM.dll!timeEndPeriod
0x0041f117,0x00548610,direct_call,
0x0041f130,0x005486a0,direct_call,
0x0041f13d,0x00453220,direct_call,
0x0041f148,0x0041b490,direct_call,
0x0041f16b,0x00419320,direct_call,
0x0041f187,0x0041ca30,direct_call,
0x0041f19d,0x00418e90,direct_call,
0x0041f1ae,0x005429ee,direct_call,
0x0041f1ea,0x0041f1c0,direct_call,
0x0041f1f6,0x0054a498,direct_call,
0x0041f23e,0x0041f1d0,direct_call,
0x0041f59a,0x005429ee,direct_call,
0x0041f5d0,0x00418db0,direct_call,
0x0041f5fd,0x00418e90,direct_call,
0x0041f62a,0x0040c310,direct_call,
0x0041f633,0x0040b730,direct_call,
0x0041f63c,0x0054a550,direct_call,
0x0041f650,0x0040b900,direct_call,
0x0041f65d,0x005429ee,direct_call,
0x0041f692,0x0040c310,direct_call,
0x0041f69b,0x0040b730,direct_call,
0x0041f6a4,0x0054a540,direct_call,
0x0041f6af,0x0040b900,direct_call,
0x0041f6ba,0x005429ee,direct_call,
0x0041f702,0x0040c310,direct_call,
0x0041f70b,0x0040b730,direct_call,
0x0041f71f,0x00542e42,direct_call,
0x0041f73a,0x0040b900,direct_call,
0x0041f752,0x005429ee,direct_call,
0x0041f77a,0x0040c310,direct_call,
0x0041f783,0x0040b730,direct_call,
0x0041f790,0x00542e76,direct_call,
0x0041f79b,0x0040b900,direct_call,
0x0041f7a6,0x005429ee,direct_call,
0x0041f7df,0x0041f880,direct_call,
0x0041f7ee,0x0040c310,direct_call,
0x0041f7f7,0x0040b730,direct_call,
0x0041f800,0x005429fc,direct_call,
0x0041f80b,0x0040b900,direct_call,
0x0041f816,0x005429ee,direct_call,
0x0041f83e,0x0054275d,direct_call,
0x0041f857,0x0040c080,direct_call,
0x0041f85f,0x0041f8a0,direct_call,
0x0041f8c9,0x0041fd20,direct_call,
0x0041f912,0x0040bc20,direct_call,
0x0041f979,0x0040bc20,direct_call,
0x0041f983,0x0040c6b0,direct_call,
0x0041fa00,0x00544760,direct_call,
0x0041fa19,0x00544760,direct_call,
0x0041fa32,0x00544760,direct_call,
0x0041fa4a,0x00544760,direct_call,
0x0041fa63,0x00544760,direct_call,
0x0041faf5,0x00544760,direct_call,
0x0041fb1a,0x0041fc50,direct_call,
0x0041fb25,0x0041fc50,direct_call,
0x0041fb30,0x0041fc50,direct_call,
0x0041fce4,0x0041f9b0,direct_call,
0x0041fcfa,0x00544760,direct_call,
0x0041fda4,0x0040c6b0,direct_call,
0x0041fdb9,0x004124b0,direct_call,
0x0041fdc1,0x004202c0,direct_call,
0x0041fdd3,0x0041fdf0,direct_call,
0x0041fe1a,0x0041fd70,direct_call,
0x0041fe30,0x0054278d,direct_call,
0x0041fe5a,0x0041fdf0,direct_call,
0x0041fe6d,0x0054278d,direct_call,
0x0041feb4,0x0040c310,direct_call,
0x0041febd,0x0040b730,direct_call,
0x0041ff2f,0x00421b00,direct_call,
0x0041ffc3,0x00421950,direct_call,
0x0041fff0,0x00421950,direct_call,
0x00420047,0x00421950,direct_call,
0x004200a8,0x00421950,direct_call,
0x004200db,0x00421950,direct_call,
0x0042012f,0x004228b0,direct_call,
0x00420157,0x0040b900,direct_call,
0x00420171,0x005429ee,direct_call,
0x0042020e,0x005429ee,direct_call,
0x0042022d,0x00421180,direct_call,
0x00420262,0x00421850,direct_call,
0x00420271,0x00421810,direct_call,
0x0042028e,0x00421870,direct_call,
0x004202f2,0x0040c310,direct_call,
0x004202fb,0x0040b730,direct_call,
0x00420337,0x00421720,direct_call,
0x00420350,0x0040c6b0,direct_call,
0x004203d7,0x0040c6b0,direct_call,
0x0042044f,0x0040c6b0,direct_call,
0x0042045a,0x004216e0,direct_call,
0x00420471,0x0040b900,direct_call,
0x00420489,0x005429ee,direct_call,
0x004205ac,0x00420760,direct_call,
0x004205b6,0x00420760,direct_call,
0x004205e9,0x005406c6,direct_call,
0x00420737,0x004228b0,direct_call,
0x0042074e,0x005429ee,direct_call,
0x0042078e,0x00544760,direct_call,
0x004207c2,0x0056c2e4,indirect_absolute_call,WINMM.dll!joyGetPosEx
0x004207e0,0x004204a0,direct_call,
0x004207f4,0x004204a0,direct_call,
0x00420808,0x004204a0,direct_call,
0x0042081c,0x004204a0,direct_call,
0x00420970,0x004228b0,direct_call,
0x0042097d,0x005429ee,direct_call,
0x0042099e,0x0040c6b0,direct_call,
0x00420a5d,0x00420d80,direct_call,
0x00420aae,0x0041cab0,direct_call,
0x00420abb,0x00421830,direct_call,
0x00420acf,0x00540660,direct_call,
0x00420ae2,0x0041de70,direct_call,
0x00420af1,0x00454150,direct_call,
0x00420b04,0x00421810,direct_call,
0x00420b36,0x004216e0,direct_call,
0x00420b45,0x00454150,direct_call,
0x00420bb8,0x004216e0,direct_call,
0x00420bc7,0x00454150,direct_call,
0x00420bf9,0x0040c300,direct_call,
0x00420c4d,0x004216e0,direct_call,
0x00420c5c,0x00454150,direct_call,
0x00420c90,0x00454150,direct_call,
0x00420c9b,0x00421810,direct_call,
0x00420d57,0x004219d0,direct_call,
0x00420dae,0x004202c0,direct_call,
0x00420dba,0x0040c310,direct_call,
0x00420dc3,0x0040b730,direct_call,
0x00420df7,0x00421ab0,direct_call,
0x00420e0e,0x00420aa0,direct_call,
0x00420e16,0x004210d0,direct_call,
0x00420e27,0x0040c6b0,direct_call,
0x00420f30,0x0040b900,direct_call,
0x00420f48,0x005429ee,direct_call,
0x00420f98,0x00544760,direct_call,
0x00420fb4,0x0056c2e4,indirect_absolute_call,WINMM.dll!joyGetPosEx
0x00420fc4,0x0056c2e4,indirect_absolute_call,WINMM.dll!joyGetPosEx
0x00420ffa,0x0056c2e0,indirect_absolute_call,WINMM.dll!joyGetDevCapsW
0x00421015,0x0056c2e0,indirect_absolute_call,WINMM.dll!joyGetDevCapsW
0x00421034,0x005429ee,direct_call,
0x0042105a,0x0056c294,indirect_absolute_call,USER32.dll!GetKeyboardState
0x004210af,0x0056c2bc,indirect_absolute_call,USER32.dll!SetKeyboardState
0x004210bb,0x005429ee,direct_call,
